Running on ax20.rc.zi.columbia.edu
Train Epoch: 8 [28160/32000 (88%)]	Loss: 0.000149
Train Epoch: 8 [28800/32000 (90%)]	Loss: 0.000186
Train Epoch: 8 [29440/32000 (92%)]	Loss: 0.000008
Train Epoch: 8 [30080/32000 (94%)]	Loss: 0.000185
Train Epoch: 8 [30720/32000 (96%)]	Loss: 0.000061
Train Epoch: 8 [31360/32000 (98%)]	Loss: 0.000049
Test set:
Overall: 65479/112000 (58.5%)
Train set:
Overall: 32000/32000 (100.0%)
Train Epoch: 9 [0/32000 (0%)]	Loss: 0.000510
Train Epoch: 9 [640/32000 (2%)]	Loss: 0.000153
Train Epoch: 9 [1280/32000 (4%)]	Loss: 0.000171
Train Epoch: 9 [1920/32000 (6%)]	Loss: 0.000028
Train Epoch: 9 [2560/32000 (8%)]	Loss: 0.000119
Train Epoch: 9 [3200/32000 (10%)]	Loss: 0.000375
Train Epoch: 9 [3840/32000 (12%)]	Loss: 0.000012
Train Epoch: 9 [4480/32000 (14%)]	Loss: 0.000503
Train Epoch: 9 [5120/32000 (16%)]	Loss: 0.000004
Train Epoch: 9 [5760/32000 (18%)]	Loss: 0.000360
